track,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,labels,track_genre
Paper Thin,1.403999549,1.159438487,-0.859915804,-0.263377445,-0.220101029,0.556871416,-0.213499459,-0.42452717,0.472580498,0.259547424,0,british
In the Aeroplane Over the Sea,-0.135728057,-1.542097075,0.553303479,0.748785942,-0.568768204,-0.055785317,-0.741760752,-0.387402954,-0.578834957,-0.875141325,0,rock
Otherside,-0.809572572,-1.49331088,-1.177965154,-0.014468986,-0.4470857,1.184000355,-0.740529804,0.41448012,-0.709765939,0.86901814,0,rock
Painkillers,0.050031721,1.403369463,-0.373840382,-0.026172389,-0.454105845,0.122705227,-0.737300433,-0.498775603,-1.192623527,-0.130766018,0,other
Fourth of July,1.093989853,-0.438309407,-1.276980518,-1.334902423,-0.271582089,1.345606658,-0.006680179,-0.357703581,-0.900211002,0.061023461,0,other
That's It (I'm Crazy),-0.100707378,1.677791812,0.040223866,0.611964714,-0.180320211,-0.969222737,-0.740594591,-0.149807969,0.587641058,-0.125070365,2,other
Don't Back Down,0.23962588,-0.145592236,1.201404041,0.81731721,1.65661759,-1.001214514,-0.740430132,-0.49135076,0.20675093,0.766353095,2,rock
Daydreaming,0.082192591,-0.846893793,1.273415215,1.054401612,0.704217991,-1.001118997,-0.206024063,1.624729573,-0.79705326,-0.306650655,2,other
Coming For You,0.283497588,-0.090707766,1.150396127,1.150924524,0.542754669,-1.001073168,-0.741756815,-0.743795431,0.587641058,0.746400398,2,pop
Heart-Shaped Box,1.123450679,-1.633571191,0.334269492,0.126333812,-0.046937466,-0.521307952,-0.65978058,-0.607920799,-0.011467372,3.02398107,2,rock
Sex on Fire,-0.11975147,0.110535289,1.126392402,0.684960166,-0.075018044,-0.997154095,-0.715846048,-0.231481245,-0.043208216,1.246937268,2,other
Runnin' Wild,0.182110167,-0.328540468,1.252411956,0.869680889,0.835260688,-1.000962697,-0.019139171,-0.298304835,0.036143894,1.556938418,2,rock
I WANNA BE YOUR SLAVE,-0.599049084,1.378976366,0.235254128,0.883435404,-0.433045411,-0.997322937,-0.741760752,0.080362172,2.273873393,0.498585751,2,pop
Take Me Out,0.418339984,-1.505507429,0.400279735,0.302729434,-0.456445893,-1.000316272,-0.740489935,-0.231481245,0.563835425,-0.502487989,2,rock
Sleep Now In the Fire,-0.083740243,-0.596864542,1.198403576,0.555136849,0.301729709,-0.997395298,-0.480121904,-0.655439796,0.611446691,0.303429029,2,rock
Smells Like Teen Spirit - Remastered,1.438716673,-0.212673254,1.165398454,0.823832506,-0.04225737,-1.001217649,-0.741570379,-0.567084161,1.214522726,-0.066537678,2,rock
Mr. Brightside,0.193821005,-1.048136848,1.144395195,0.735996656,0.409371924,-0.998384232,-0.741760752,-0.502488025,-0.590737774,1.054753749,2,rock
Face Down,-0.124288821,0.15322321,1.096387746,0.899241031,-0.463466037,-1.001220061,0.105450756,0.072937329,0.389260783,-0.308083524,2,rock
Amsterdam,0.980939522,-0.078511217,1.213405904,0.816713941,4.324272485,-0.991582295,-0.741674038,0.555552142,1.123267799,1.772226945,2,folk
Song 2 - 2012 Remaster,-1.432803258,0.915507511,0.778338396,0.534143116,0.243228505,-0.997009373,-0.724118819,-0.682169232,2.115169173,0.401688002,2,rock
Cottonmouth,0.43773556,-0.859090342,1.081385419,0.808509494,-0.046937466,-1.001164343,-0.740923508,-0.806906599,0.194848114,-0.950402755,2,pop
I Bet You Look Good On The Dancefloor,-0.593712903,0.067847368,1.255412421,0.861476442,-0.505586904,-0.995875717,-0.741760752,1.550481141,1.559704404,-0.551850317,2,other
Lithium - Remastered,0.727838429,0.945998883,0.529299754,0.774726475,-0.461125989,-0.997298817,-0.741760752,-0.785374553,0.20675093,0.164333297,2,rock
Throne,-0.308690589,-0.596864542,1.075384487,0.918183653,0.970983481,-1.000205318,-0.741760752,1.030742111,0.008370656,0.91426097,2,metal
Animal I Have Become,0.328455705,0.177616308,0.970368193,0.924457642,-0.545367723,-0.999652962,-0.741760752,-0.305729678,0.480515709,0.123030856,2,rock
Somebody Told Me,-0.217943575,-0.163887059,1.321422664,0.781724386,0.61763621,-1.001084746,-0.74008128,-0.49135076,1.206587515,0.698256008,2,rock
Could Have Been Me,-0.370472052,0.104437015,1.132393333,0.82262597,0.163666868,-0.963192651,-0.74129977,1.283186783,0.194848114,-1.381266383,2,rock
Figure It Out,-0.435193206,0.81793512,0.853350035,0.808268187,-0.032897177,-0.448946921,-0.724916194,0.362506217,1.21055512,-0.378723953,2,rock
In Bloom - Remastered,0.698042094,-0.493193877,1.015375176,0.783292883,0.081765183,-1.001174956,-0.74166432,1.298036469,0.547965003,1.416230709,2,rock
When You Were Young,0.153128638,-0.346835291,1.375431044,0.967289684,1.282209885,-1.000936165,-0.621157702,0.837696186,-0.253491307,0.424291507,2,rock
Gold on the Ceiling,0.215549163,-0.115100864,0.910358881,0.808147533,-0.227121174,-0.982681889,-0.7415639,-0.728945744,0.714604434,0.413115131,2,blues
Even Flow,1.305903304,-0.792009323,1.243410559,0.582042611,0.442132598,-0.997009373,-0.74174944,0.971343365,-0.475677215,-0.474654514,2,rock
Last Resort,-0.17471093,0.397154186,1.081385419,0.918304306,0.07240499,-1.000142605,-0.739717478,0.251133568,1.218490331,-1.002666642,2,rock
Bleed It Out,-0.710453825,0.031257722,1.312421267,0.926991368,-0.149899585,-0.726330875,-0.741760752,3.287894467,0.837600204,0.771547244,2,other
Rooster (2022 Remaster),2.61203723,-1.542097075,0.064227591,0.346285398,-0.702150949,-0.927253338,-0.740313018,-0.365128424,-0.733571572,0.906666766,2,grunge
abcdefu (angrier),-0.814892775,0.897212688,0.208249938,0.621375698,-0.390924544,-0.842590932,-0.741760752,-0.49135076,0.250394591,0.116797877,2,other
Lydia,0.506754417,-0.651749012,0.529299754,0.80573446,0.872701458,-0.978798513,-0.740335444,2.278115781,0.504321342,0.332981947,2,grunge
Teenagers,-0.781597568,-0.371228389,0.982370055,0.997453094,0.140266386,-0.879253854,-0.741760752,0.124911232,1.869177632,-0.248655293,2,other
Take A Look Around,1.760596973,-0.602962816,0.967367727,0.690510234,-0.262221896,-0.959092192,0.020729606,-0.547037084,0.504321342,-0.595373705,2,other
The Red,0.440291814,-0.090707766,0.940363537,0.966686416,-0.196700548,-0.999684319,-0.739759838,1.342585529,-0.209847646,0.76896808,2,grunge
Monster,-0.524486351,0.708166181,1.282416612,1.085168291,0.395331635,-0.897344112,-0.741760752,-0.655439796,1.218490331,0.587602721,2,rock
Man in the Box,1.187996091,-1.029842025,0.784339327,0.454270406,-0.278602233,-1.000217379,-0.741760752,-0.521792617,1.480352294,-0.436898423,2,rock
Immigrant Song - Remaster,-1.031950688,0.244697326,1.207404972,0.152274345,-0.04225737,-0.969946347,-0.320646797,1.350010372,0.92885513,-0.202445277,2,rock
Safari Song,0.379580783,-0.987154104,1.19540311,0.882590829,-0.161599825,-0.605729156,-0.741720635,1.097565701,1.162943854,2.051851278,2,blues
Is Everybody Going Crazy?,0.428229491,0.592298967,0.409281131,0.513028729,-0.072677996,-1.000181198,-0.532698854,-0.662864639,0.742377672,0.19273992,2,rock
Buddy Holly,-0.824638494,0.195911131,1.171399386,0.811284528,-0.479846374,-0.994766181,-0.741237475,-0.372553267,1.531931165,0.091328635,2,rock
Fake It,-0.270778148,0.531316223,1.261413353,0.943641571,-0.126499103,-0.997901825,-0.741756791,-0.838090941,0.881243864,0.483218233,2,grunge
Pass The Nirvana,-0.215179625,0.073945643,1.111390074,0.835294602,0.549774813,-0.998953472,-0.741048098,-0.075559536,0.960595974,0.875358584,2,pop
Time of Dying,-0.390922083,-1.328657471,1.030377504,0.924457642,-0.011836744,-0.998770158,-0.741760752,2.619658572,0.266265013,2.858520553,2,rock
Black Betty,0.449446399,-0.35903184,1.132393333,0.594349283,1.305610367,-0.943172765,-0.73882043,-0.276030305,1.174846671,-0.046405872,2,other
Whole Lotta Love - 1990 Remaster,1.965944047,-0.682240384,1.117391005,-0.032567032,8.138550975,-0.88456033,-0.415335142,1.765801596,0.147236848,-1.033401677,2,rock
Rollin' (Air Raid Vehicle),0.046628708,0.482530028,1.210405438,0.96186027,2.662838296,-0.987047671,-0.741760752,0.288257784,1.285939625,-0.798196274,2,other
Rock You Like a Hurricane - 2015 - Remaster,0.684190393,-0.743223128,1.030377504,0.979837663,0.032624171,-0.989628548,-0.741578851,-0.075559536,1.186749487,0.245541132,2,rock
Somewhere I Belong,0.049392658,-0.444407682,1.264413818,0.914081429,0.170687012,-1.000386221,-0.741754797,0.696624164,0.226588958,1.5574041,2,other
The Kids Aren't Alright,-0.490184619,-0.005331925,1.240410094,0.859907944,-0.550047819,-0.984322072,-0.741665815,-0.811361505,1.512093138,-0.679948782,2,rock
Plug in Baby,0.114369437,-0.706633481,1.306420336,0.856408989,-0.16861997,-1.001286054,-0.740759049,-0.42452717,-0.142398353,0.624355804,2,rock
Feel Invincible,0.305018051,0.482530028,1.069383556,0.911306395,0.619976258,-1.000217379,-0.741760752,0.689199321,0.0401115,0.266389372,2,rock
Supersonic - Remastered,1.165405197,-0.993252379,1.126392402,1.023031666,-0.390924544,-1.001161449,-0.718337846,-0.580448879,0.992336818,-0.522691439,2,rock
Hate To Say I Told You So,-0.162137356,-0.395621487,1.204404507,0.760851306,0.093465423,-0.998263631,-0.719808007,1.817775499,0.135334031,0.617478034,2,other
Self Esteem,0.750652996,-0.218771529,0.997372383,0.450650797,-0.224781126,-0.952097293,-0.741760752,1.424258805,1.274036808,-0.502523811,2,rock
Bohemian Like You,0.013812798,0.366662814,1.204404507,0.624030078,-0.533667482,-0.993704886,1.181907733,-0.253755775,1.226425542,0.454453394,2,rock
Paradise City,3.111577179,-1.560391898,1.35142732,0.648160806,1.071605551,-0.954991734,-0.724093901,0.110061546,0.0401115,-0.654587005,2,rock
"Dance, Dance",-0.488491101,0.598397242,1.294418474,0.981164853,2.26503011,-0.988687854,-0.741760752,-0.607178315,0.254362196,-0.148175374,2,other
New Divide,0.922992441,-0.188280157,0.835347242,0.961015695,-0.491546615,-1.000735966,-0.741760752,-0.511397836,-0.019402583,-0.022118747,2,other
Are You Gonna Go My Way,0.017439483,0.580102418,0.421282994,0.12162832,-0.512607048,-0.997322937,-0.714600148,1.216363193,1.555736798,0.382595027,2,rock
Hero,-0.383892385,0.055650819,1.312421267,1.060192987,0.989703866,-0.982223602,-0.741760752,1.25348741,1.575574826,0.839286113,2,rock
Pardon Me,0.206170907,0.336171442,0.847349104,0.58168065,0.283009324,-0.998553075,-0.733463063,-0.387402954,-0.424098343,1.196930149,2,grunge
Little Sister,-0.588185004,-0.993252379,1.297418939,1.013741336,0.203447687,-0.97645884,-0.7391942,0.941643992,2.150877622,1.529713912,2,other
Learn to Fly,0.390652558,-0.35903184,1.16839892,0.881384292,-0.3839044,-1.001258654,-0.741709172,0.704049007,0.60351148,0.623603547,2,rock
You Give Love A Bad Name,0.189555256,0.104437015,1.291418008,1.011448916,-0.156919729,-0.841384915,-0.741755146,1.312886156,1.69460299,0.150971796,2,metal
In Too Deep,-0.059887198,0.269090424,0.943364002,0.658175058,-0.156919729,-1.000846919,-0.741760752,-0.790571944,1.512093138,-0.091075555,2,other
Oblivion,-0.792253951,0.72036273,0.880354225,0.923009798,0.093465423,-1.000625012,-0.736503058,0.362506217,1.750149467,-0.235831118,2,blues
Poison,0.946430094,-1.487212606,1.135393799,0.70233429,1.212008441,-0.92242927,-0.7417387,0.095211859,-0.495515242,0.003923642,2,dance
BLACKOUT,-0.600119515,-1.359148843,0.832346776,0.611964714,0.28768942,-0.999177792,-0.462679314,-0.610890736,0.833632598,-1.237191432,2,other
Celebrity Skin,-0.769679034,-0.523685249,1.126392402,0.623668117,-0.35816387,-1.001280024,-0.741626195,1.453958178,1.341486102,0.557906516,2,grunge
Emergency Contact,0.465854354,0.080043917,0.871352829,0.858580754,-0.531327434,-1.000268031,-0.741760752,4.074927854,0.115496004,-0.199042214,2,rock
Beautiful James,0.602342337,-0.749321402,1.105389143,0.536073574,-0.138199344,-1.001213307,-0.740300559,-0.40225264,-0.733571572,1.76961196,2,rock
Give It Away,1.1513458,0.866721316,1.219406835,0.170251737,-0.224781126,-0.99541743,-0.527466077,-0.105258909,1.551769193,-0.96759718,2,metal
She Sells Sanctuary,0.66608892,0.159321484,0.706327223,0.319258983,-0.667050227,-1.001291313,1.433579387,-0.261180618,0.135334031,0.747654158,2,rock
I Am Machine,-0.170876549,-0.743223128,1.321422664,0.819488975,0.22450812,-1.001271679,-0.741754224,0.162035448,0.361487545,-1.557616702,2,grunge
Detroit Rock City,0.265603811,-0.426112859,0.952365399,0.042117572,1.35241133,-0.978316106,-0.74105059,-0.127533439,-0.269361729,-1.01366391,2,rock
Tick Tick Boom,-0.087159233,0.244697326,0.913359347,0.990455183,1.399212293,-1.000434462,-0.741748493,0.785722283,0.369422756,0.590540101,2,other
Open Your Eyes,-0.371957874,0.738657553,1.255412421,0.569012018,0.215147927,-0.988591373,-0.741760752,1.20893835,-0.063046243,-0.251377744,2,other
Stranglehold,4.668751219,-0.243164626,0.544302082,0.427847259,-0.564088108,-0.957162565,-0.310679602,-0.542582178,0.417034022,1.060341937,2,rock
Little Monster,0.02344668,-0.426112859,1.057381694,0.85411657,0.065384845,-0.998360112,-0.737873547,-0.216631559,0.44480726,-0.809193542,2,other
Cherub Rock - 2011 Remaster,1.396538483,-0.932269634,1.009374245,0.471041262,-0.426025267,-1.001288539,0.70348241,0.214009351,0.246426985,-1.122454468,2,rock
One Way Or Another - Remastered 2001,0.068133194,-0.450505956,1.153396592,0.715485537,0.081765183,-0.927735745,-0.741725369,-0.112683753,2.059622696,1.572520866,2,pop
It's My Life,0.218105417,0.165419759,1.150396127,0.876799454,-0.248181607,-0.93786629,-0.741727113,1.335160686,0.631284718,0.050276946,2,rock
Fat Lip,-0.520444275,-0.743223128,1.153396592,0.737806461,1.984224331,-0.999906226,-0.741760752,-0.758645118,0.956628369,2.791104079,2,other
Plush,1.589743351,-0.615159365,1.273415215,0.986111652,-0.238821414,-0.996237522,-0.741760752,0.072937329,0.456710076,0.930094169,2,rock
Shoot to Thrill,1.702857587,-0.407818035,1.123391936,0.72718894,0.409371924,-1.000726318,-0.522731659,1.698978006,0.377357967,0.804180829,2,rock
Pour Some Sugar On Me - Remastered 2017,0.902111041,-1.566490173,1.270414749,0.775933011,0.907802181,-0.996213401,-0.741760752,0.859970716,0.72650725,-1.20359066,2,rock
Blitzkrieg Bop - 2016 Remaster,-1.22021879,-0.846893793,0.760335603,1.061399524,4.113668151,-1.000653957,0.429384569,-0.439376857,2.051687485,2.08169077,2,rock
Help,0.063196429,-0.859090342,1.111390074,0.713072464,1.797020479,-0.999252565,-0.741755918,0.770872597,-0.392357499,2.341720623,2,other
Lust For Life,1.646923556,-0.859090342,1.321422664,0.686769971,-0.3207231,-0.934730645,-0.741760752,-0.541839694,0.932822736,-0.608448632,2,rock
Remedy,-0.057970008,0.159321484,1.267414284,0.804286616,0.823560447,-1.000837271,-0.740101215,-0.785374553,0.024241078,0.330116209,2,british
Pretty Fly (For A White Guy),-0.354287769,1.214322957,1.096387746,0.91975215,1.04820507,-0.789043768,-0.741760752,-0.708898668,2.29371142,0.887824542,2,rock
Lifetime (with Ty Dolla $ign & 070 Shake),-0.384020198,0.366662814,0.565305341,0.423021114,1.609816627,-0.951856089,-0.741753302,5.485648076,-0.912113819,-0.6715665,2,edm
Memories (feat. Kid Cudi),0.000184769,0.134928387,1.159397523,0.892605081,4.628478745,-0.997829464,-0.741749938,0.622375731,-0.03924061,0.408171734,2,edm
Move Your Body,-0.853108772,1.976607258,0.874353294,0.714520308,-0.10543867,-0.960539413,-0.740756558,-0.526990007,-0.539158902,0.231499019,2,other
Don't Forget My Love,-0.187747825,0.695969632,1.027377038,0.616428899,-0.367524063,-0.943172765,-0.702141155,-0.365128424,-0.52328848,0.087853928,2,r&b
We Are The People - southstar Remix,0.404456329,1.196028134,0.952365399,0.586506796,-0.440065556,-0.997105854,-0.586521702,-0.46907623,-1.003368745,1.12356727,2,dance
Alors on danse - Radio Edit,-0.076295153,1.629005617,0.181245748,0.256277783,0.517014139,-0.761546577,-0.736702401,-0.758645118,1.305777652,0.048808255,2,other
Down Under (feat. Colin Hay),-0.831859911,-1.316460922,0.994371917,0.870887426,2.686238777,-0.972358381,-0.7391942,0.815421657,-1.373943098,1.912074933,2,other
How Deep Is Your Love,0.02873493,1.305797073,1.015375176,0.839396826,0.371931154,-0.906751046,-0.737549613,1.63957926,-0.193977224,0.122314421,2,club
My Love (feat. Jess Glynne),0.784331641,1.769265928,0.277260646,0.453305177,-0.187340355,-1.000984405,1.052334208,-0.752705243,1.353388918,0.049703798,2,deep-house
Push Up - Original Mix,0.466796972,1.159438487,1.162397989,0.564789141,0.694857799,-0.878530244,1.308989459,-0.702958793,0.77015091,1.48547409,2,electro
Bel Mercy,-0.658801519,2.543746778,0.670321636,0.775209089,0.779099532,0.103408952,0.778236367,-0.431952013,1.174846671,0.302031982,2,pop
Deep Down (feat. Never Dull),-0.720375286,0.994785078,0.865351898,0.857736179,0.481913417,-0.974288009,-0.741760752,0.600101202,1.988205797,0.263774387,2,electro
Do It To It,-0.845983214,2.013196904,0.829346311,0.370174819,0.734638617,-0.950891275,-0.606705271,-0.719293448,1.000272029,0.227057126,2,pop
I Got U,1.19432282,0.683773083,0.69432536,0.431708176,-0.519627193,-0.992209424,-0.722225052,-0.609405768,0.309908673,0.080546298,2,edm
Rhyme Dust,-0.470948808,2.446174387,0.094232247,0.320344866,2.779840703,-0.842349728,-0.674233012,-0.112683753,1.333550891,0.338355205,2,dance
Your Love (9PM),-0.971207704,0.885016139,0.763336068,0.690992848,1.282209885,-0.533368124,-0.741745104,-0.387402954,0.52415937,0.265243077,2,other
Outside (feat. Ellie Goulding),0.262408493,0.744755827,0.880354225,0.869560236,-0.416665074,-0.487539471,-0.741760752,1.149539604,0.131366426,0.338391026,2,electro
Runaway (U & I),0.259325012,-0.10900259,0.826345845,0.87004285,-0.241161463,-0.98415323,-0.736951581,-0.605693346,-0.007499766,0.265780403,2,edm
Don't You Worry Child - Radio Edit,0.032281733,0.537414498,0.93136214,0.987559496,-0.147559536,-0.731154943,-0.741760752,-0.379978111,0.210718536,0.374463497,2,edm
Desire - Gryffin Remix,0.926619126,0.116633564,1.039378901,0.755421892,-0.140539392,-0.855133511,-0.741760752,-0.075559536,0.11946361,0.124284616,2,edm
Body,-0.760891911,1.391172915,0.703326757,0.836259831,-0.449425748,-0.886489957,-0.741525527,-0.838090941,0.782053727,0.120702444,2,other
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,0.065033736,0.293483521,0.841348173,0.668309964,-0.032897177,-0.963433854,-0.741744481,-0.276030305,-1.090656066,0.267356559,2,pop
Losing It,0.594226231,1.43995911,1.303419871,0.661915321,0.011563738,-0.996937012,1.009973632,-0.517337711,1.024077662,0.229779576,2,other
Where You Are,0.401948005,0.220304228,0.907358416,0.590970981,-0.489206567,-0.978316106,-0.728280122,2.812704497,-1.202542541,0.265493829,2,other
OUT OUT (feat. Charli XCX & Saweetie),-0.770685559,1.604612519,0.910358881,0.835777216,-0.220101029,-0.957886175,-0.723147017,-0.963570792,1.631121303,0.192775741,2,edm
Satisfaction,-0.881355378,1.391172915,1.216406369,0.611361446,3.411653705,-0.822329843,-0.654049443,-0.639847625,-0.297134967,0.266281907,2,other
Feel So Close - Radio Edit,-0.070751278,1.116750566,1.183401248,1.024117549,-0.613229119,-0.998958297,-0.724243409,0.273408098,2.119136778,0.334880498,2,electro
RATATA,-1.343110698,2.226636508,0.211250404,0.087724648,2.031025294,-0.966328295,-0.741760752,-0.647272468,0.460677682,0.193062315,2,metal
Hallucination,-0.575914985,0.994785078,0.775337931,0.746614176,-0.514947097,-0.972117178,-0.741760752,1.416833962,1.127235405,0.158745109,2,edm
Chills (LA Hills),-0.434394377,1.659496989,0.69432536,0.607017915,-0.04225737,-0.949926462,-0.741277344,-0.320579364,0.246426985,-0.127971924,2,dance
Moonlight,-0.603522528,1.763167653,0.69432536,0.680857943,0.650396884,-0.873706175,-0.71210835,1.260912253,-0.376487077,0.228131777,2,edm
Maria Maria,-0.783498782,1.360681543,0.382276941,0.44377354,0.795479869,-0.768059069,-0.729376514,0.8228465,0.048046711,0.33846267,2,other
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,-0.040347832,-0.090707766,0.781338862,0.910703127,-0.463466037,-0.20050738,-0.74159455,1.104990544,1.004239635,0.335202893,2,dance
Miracle (with Ellie Goulding),-0.388956963,0.683773083,1.018375642,0.728878091,-0.374544207,-0.910127894,-0.630626537,-0.641332594,-0.313005389,0.87485708,2,dance
In My Mind,-0.419887636,1.037472999,0.72132955,0.723328024,2.148027702,-0.576784743,-0.741733343,-0.365128424,-0.880372975,0.262090766,2,deep-house
All By Myself,-0.624595646,0.842328218,0.955365865,0.843619703,-0.528987385,-0.77650119,-0.741741765,0.548127299,1.539866376,0.159497365,2,electro
Five More Hours,0.0181105,1.067964371,1.06038216,0.977786551,3.786061409,-0.931836204,-0.741760752,4.824837024,0.452742471,0.335740219,2,other
Gecko (Overdrive) - Radio Edit,-0.725359981,0.519119674,1.066383091,0.707160436,0.163666868,-0.988736095,-0.741732097,1.25348741,1.488287505,0.228203421,2,other
Sweater Weather,-0.634405271,0.281286973,1.030377504,0.741064109,0.299389661,-0.980728141,-0.741760752,1.468807865,-0.590737774,0.232752779,2,rock
The Nights,-0.546134627,0.019061173,0.916359812,0.727792209,-0.325403196,-0.961263023,-0.741760752,0.607526045,1.067721322,0.26488486,2,dance
Nevada,-0.036433568,0.494726577,0.760335603,0.851703497,-0.580468445,-0.280104514,-0.741324688,-0.253755775,-1.110494093,0.194387719,2,edm
Fireworks (feat. Moss Kena & The Knocks),-0.181580862,1.391172915,0.754334672,0.704264749,-0.334763389,-0.984732118,-0.74175395,0.080362172,1.595412853,-0.019181366,2,r&b
Rasputin,-0.393542244,1.427762561,1.150396127,1.013982643,1.305610367,-0.992522989,-0.74158832,0.191734822,1.083591744,0.338570135,2,dance
Baby Don't Hurt Me,-1.131532755,0.476431754,1.14139473,0.956310203,-0.617909215,-0.998263631,-0.74132718,-0.350278737,-0.622478618,0.33513125,2,pop
Love Lost,-0.766339927,1.28750225,0.847349104,0.834088065,2.194828665,0.272251359,-0.741760752,0.139760919,0.789988938,-0.313779177,1,hip hop
Players,-1.138834056,2.623024345,-0.040788704,0.665172969,2.405432999,-0.928941763,-0.741741964,-0.867047829,0.948693158,-0.486726433,1,other
3 Nights,-0.530030227,1.775364202,-0.034787773,0.571425091,0.760379147,-0.463419127,-0.741760752,-0.46907623,1.952497348,1.192953938,1,pop
Shut Me Up,-1.112344874,0.604495516,0.334269492,0.885969131,-0.2575418,-0.798450703,-0.741758036,-0.795769334,1.389097367,2.410784896,1,other
last day on earth,-0.608491247,-0.182181882,0.070228522,0.694974418,3.271250816,-0.005132595,-0.741656844,0.377355903,-0.102722298,-1.308476651,1,pop
Betty (Get Money),-1.028435839,1.214322957,0.727330481,0.548500899,0.514674091,-0.988663734,-0.741732097,1.483657551,0.774118516,-0.594084123,1,hip hop
My Stupid Heart,-0.798436891,1.348484994,0.454288115,0.4126449,-0.493886663,-0.833425201,-0.741760752,-0.023585633,0.905049497,-0.128545072,1,rock
I Ain't Worried,-0.996243016,1.098455743,0.802342121,0.651901069,-0.227121174,-0.802068754,-0.739904363,-0.835863488,1.746181862,0.766782956,1,other
Better Days (NEIKED x Mae Muller x Polo G),-0.801791974,1.17773331,0.424283459,0.754456663,-0.550047819,-0.996961132,-0.741754423,-0.557431865,1.24626357,-0.305719291,1,dance
Potion (with Dua Lipa & Young Thug),0.057796342,1.830248672,0.502295564,0.77955262,-0.23180127,-0.620201362,-0.74165834,-0.669546998,1.476384688,-0.666300707,1,electro
AOK,-0.594351967,1.263109152,0.289262509,0.532212658,0.545094717,-0.699798496,-0.741760752,0.117486389,1.892983265,-1.293180778,1,pop
Magic In The Hamptons (feat. Lil Yachty),-0.738141251,1.49484358,-0.15180593,0.722845409,-0.437725507,0.590639897,-0.741760752,-0.562629255,1.658894541,-0.807330812,1,hip hop
Kiss Me More (feat. SZA),-0.031560709,1.452155659,0.514297426,0.939780654,-0.669390275,-0.434474715,-0.741367048,-0.328004208,1.416870606,-0.27297824,1,dance
Chemical,-0.428770618,-0.267557724,1.096387746,0.779190659,-0.341783533,-0.996888771,-0.741760752,-0.417102327,-0.114625115,1.839679241,1,metal
C'est La Vie (with bbno$ & Rich Brian),-0.809700385,2.220538234,0.745333275,0.924095681,0.872701458,-0.864781648,-0.741760752,-0.756417665,1.543833982,0.843226502,1,hip hop
Numb,-0.882761317,2.36689682,0.733331413,0.803200734,-0.273922137,-0.709446634,-0.710114911,-0.49135076,0.980434002,0.049345581,1,other
4runner,0.872506425,1.635103891,-0.034787773,0.097859553,0.643376739,-0.214979586,-0.741307245,1.773226439,0.504321342,0.338032809,1,other
THATS WHAT I WANT,-1.069479691,1.299698799,0.949364934,0.822867277,3.809461891,-0.986492903,-0.741760752,-0.880412547,0.639219929,-1.096412079,1,hip hop
Put Your Records On,-0.0060461,-0.761517951,-0.115800343,0.066610261,-0.07969814,-0.865505258,-0.739543052,-0.42452717,-0.927984241,-0.985902078,1,british
Satellite,-0.388669384,1.324091896,0.601310928,0.513993958,-0.521967241,-0.934007035,-0.741102918,-0.609405768,1.349421313,0.193886215,1,grunge
If We Ever Broke Up,-1.08774093,2.281520978,0.607311859,0.886572399,-0.339443485,0.496570556,-0.741728608,-0.567084161,2.281808604,-0.094335331,1,pop
Sweetest Pie,-0.151896363,1.769265928,0.29526344,0.500963365,3.832862372,-0.598493052,-0.741760752,-0.49135076,1.158976249,0.193026493,1,pop
Please Don't Go,-0.224126514,1.067964371,1.057381694,0.896948612,-0.610889071,-0.994163172,-0.606206911,-0.276030305,1.079624139,0.051136667,1,other
Peaches (feat. Daniel Caesar & Giveon),-0.203868201,0.933802334,0.499295098,0.621255044,1.446013256,-0.227039758,-0.741760752,1.877174245,0.313876279,-1.023013378,1,pop
Blinding Lights,-0.172570067,-0.060216394,0.601310928,0.651056493,0.060704749,-0.997781224,-0.741523035,-0.575251489,-0.201912435,1.877650262,1,other
Music For a Sushi Restaurant,-0.272056275,1.196028134,0.556303944,0.80573446,-0.402624785,-0.378997924,-0.600226595,-0.4468017,-0.110657509,-0.413650128,1,pop
The Good Part,0.262408493,-1.444524685,-0.169808723,0.938574118,-0.543027674,-0.794350244,-0.741651113,1.602455044,0.762215699,2.424934474,1,rock
MONTERO (Call Me By Your Name),-1.168486601,0.421547284,-0.079794756,0.555619464,3.809461891,-0.29457672,-0.741760752,1.765801596,1.28990723,2.156199944,1,hip hop
Holiday,-0.273334402,-1.023743751,0.463289511,0.4805729,0.715918232,-0.634673568,-0.741760752,-0.49135076,-0.150333564,-1.124818702,1,other
I'm Good (Blue),-0.568821381,0.226402503,1.306420336,0.923854374,-0.53600753,-0.992064702,-0.741743135,1.513356924,-0.3209406,0.338570135,1,dance
Hot In It,-1.294493944,1.366779817,0.934362606,0.754094702,2.803241185,-0.990569241,-0.741757438,-0.934613903,1.317680469,0.159640652,1,edm
Sheesh!,-0.990475468,1.336288445,0.907358416,0.892001813,0.091125375,-0.612965259,-0.741760752,-0.554461927,1.65095933,1.123459805,1,other
I Feel Good,-1.194784064,1.702184909,0.661320239,0.803562695,-0.049277514,-0.945102393,-0.74166432,-0.907141983,0.96456358,-0.450940537,1,other
About Damn Time,-0.30386566,1.903427965,0.64031698,0.606293993,0.196427542,-0.761305373,-0.741760752,1.246062566,1.337518496,-0.34469332,1,hip hop
